,lstrLevel,lsregion,lscc,province,lsrcode,lsrcodeDesc,lsaa,lsaaDesc,lstt,district,lsmm,lsmmDesc,lsyymm,male,female,total
7070,0,0,72,จังหวัดสุพรรณบุรี,7204,อำเภอบางปลาม้า,4, ,13,วัดโบสถ์,0, ,6512,2256,2431,4687
7071,0,0,72,จังหวัดสุพรรณบุรี,7204,อำเภอบางปลาม้า,4, ,14,วัดดาว,0, ,6512,2865,3070,5935
7072,0,0,72,จังหวัดสุพรรณบุรี,7205,อำเภอศรีประจันต์,5, ,1,ศรีประจันต์,0, ,6512,2464,2707,5171
7073,0,0,72,จังหวัดสุพรรณบุรี,7205,อำเภอศรีประจันต์,5, ,2,บ้านกร่าง,0, ,6512,2447,2724,5171
7074,0,0,72,จังหวัดสุพรรณบุรี,7205,อำเภอศรีประจันต์,5, ,3,มดแดง,0, ,6512,2496,2762,5258
7075,0,0,72,จังหวัดสุพรรณบุรี,7205,อำเภอศรีประจันต์,5, ,4,บางงาม,0, ,6512,1536,1727,3263
7076,0,0,72,จังหวัดสุพรรณบุรี,7205,อำเภอศรีประจันต์,5, ,5,ดอนปรู,0, ,6512,4419,4674,9093
7077,0,0,72,จังหวัดสุพรรณบุรี,7205,อำเภอศรีประจันต์,5, ,7,วังหว้า,0, ,6512,2425,2757,5182
7078,0,0,72,จังหวัดสุพรรณบุรี,7205,อำเภอศรีประจันต์,5, ,8,วังน้ำซับ,0, ,6512,3284,3501,6785
7079,0,0,72,จังหวัดสุพรรณบุรี,7206,อำเภอดอนเจดีย์,6, ,1,ดอนเจดีย์,0, ,6512,5323,5858,11181
7080,0,0,72,จังหวัดสุพรรณบุรี,7206,อำเภอดอนเจดีย์,6, ,2,หนองสาหร่าย,0, ,6512,3649,3961,7610
7081,0,0,72,จังหวัดสุพรรณบุรี,7206,อำเภอดอนเจดีย์,6, ,3,ไร่รถ,0, ,6512,3479,3828,7307
7082,0,0,72,จังหวัดสุพรรณบุรี,7206,อำเภอดอนเจดีย์,6, ,4,สระกระโจม,0, ,6512,3275,3270,6545
7083,0,0,72,จังหวัดสุพรรณบุรี,7206,อำเภอดอนเจดีย์,6, ,5,ทะเลบก,0, ,6512,3796,3921,7717
7084,0,0,72,จังหวัดสุพรรณบุรี,7207,อำเภอสองพี่น้อง,7, ,2,บางเลน,0, ,6512,3377,3607,6984
7085,0,0,72,จังหวัดสุพรรณบุรี,7207,อำเภอสองพี่น้อง,7, ,3,บางตาเถร,0, ,6512,7413,7704,15117
7086,0,0,72,จังหวัดสุพรรณบุรี,7207,อำเภอสองพี่น้อง,7, ,4,บางตะเคียน,0, ,6512,2768,2768,5536
7087,0,0,72,จังหวัดสุพรรณบุรี,7207,อำเภอสองพี่น้อง,7, ,5,บ้านกุ่ม,0, ,6512,1606,1695,3301
7088,0,0,72,จังหวัดสุพรรณบุรี,7207,อำเภอสองพี่น้อง,7, ,6,หัวโพธิ์,0, ,6512,4849,5055,9904
7089,0,0,72,จังหวัดสุพรรณบุรี,7207,อำเภอสองพี่น้อง,7, ,7,บางพลับ,0, ,6512,2467,2549,5016
7090,0,0,72,จังหวัดสุพรรณบุรี,7207,อำเภอสองพี่น้อง,7, ,8,เนินพระปรางค์,0, ,6512,2195,2302,4497
7091,0,0,72,จังหวัดสุพรรณบุรี,7207,อำเภอสองพี่น้อง,7, ,9,บ้านช้าง,0, ,6512,1491,1584,3075
7092,0,0,72,จังหวัดสุพรรณบุรี,7207,อำเภอสองพี่น้อง,7, ,10,ต้นตาล,0, ,6512,1566,1678,3244
7093,0,0,72,จังหวัดสุพรรณบุรี,7207,อำเภอสองพี่น้อง,7, ,11,ศรีสำราญ,0, ,6512,5254,5418,10672
7094,0,0,72,จังหวัดสุพรรณบุรี,7207,อำเภอสองพี่น้อง,7, ,12,ทุ่งคอก,0, ,6512,6131,6515,12646
7095,0,0,72,จังหวัดสุพรรณบุรี,7207,อำเภอสองพี่น้อง,7, ,13,หนองบ่อ,0, ,6512,2597,2747,5344
7096,0,0,72,จังหวัดสุพรรณบุรี,7207,อำเภอสองพี่น้อง,7, ,14,บ่อสุพรรณ,0, ,6512,9638,9789,19427
7097,0,0,72,จังหวัดสุพรรณบุรี,7207,อำเภอสองพี่น้อง,7, ,15,ดอนมะนาว,0, ,6512,2487,2617,5104
7098,0,0,72,จังหวัดสุพรรณบุรี,7208,อำเภอสามชุก,8, ,1,ย่านยาว,0, ,6512,2469,2786,5255
7099,0,0,72,จังหวัดสุพรรณบุรี,7208,อำเภอสามชุก,8, ,2,วังลึก,0, ,6512,5851,6239,12090
7100,0,0,72,จังหวัดสุพรรณบุรี,7208,อำเภอสามชุก,8, ,4,หนองผักนาก,0, ,6512,3745,4124,7869
7101,0,0,72,จังหวัดสุพรรณบุรี,7208,อำเภอสามชุก,8, ,5,บ้านสระ,0, ,6512,2847,2958,5805
7102,0,0,72,จังหวัดสุพรรณบุรี,7208,อำเภอสามชุก,8, ,6,หนองสะเดา,0, ,6512,2338,2543,4881
7103,0,0,72,จังหวัดสุพรรณบุรี,7208,อำเภอสามชุก,8, ,7,กระเสียว,0, ,6512,1715,1917,3632
7104,0,0,72,จังหวัดสุพรรณบุรี,7209,อำเภออู่ทอง,9, ,3,จรเข้สามพัน,0, ,6512,6428,6955,13383
7105,0,0,72,จังหวัดสุพรรณบุรี,7209,อำเภออู่ทอง,9, ,5,ยุ้งทะลาย,0, ,6512,2133,2293,4426
7106,0,0,72,จังหวัดสุพรรณบุรี,7209,อำเภออู่ทอง,9, ,6,ดอนมะเกลือ,0, ,6512,2151,2284,4435
7107,0,0,72,จังหวัดสุพรรณบุรี,7209,อำเภออู่ทอง,9, ,7,หนองโอ่ง,0, ,6512,4492,4822,9314
7108,0,0,72,จังหวัดสุพรรณบุรี,7209,อำเภออู่ทอง,9, ,8,ดอนคา,0, ,6512,6497,6741,13238
7109,0,0,72,จังหวัดสุพรรณบุรี,7209,อำเภออู่ทอง,9, ,9,พลับพลาไชย,0, ,6512,5839,5966,11805
7110,0,0,72,จังหวัดสุพรรณบุรี,7209,อำเภออู่ทอง,9, ,11,เจดีย์,0, ,6512,1451,1521,2972
7111,0,0,72,จังหวัดสุพรรณบุรี,7209,อำเภออู่ทอง,9, ,12,สระพังลาน,0, ,6512,2499,2740,5239
7112,0,0,72,จังหวัดสุพรรณบุรี,7210,อำเภอหนองหญ้าไซ,10, ,1,หนองหญ้าไซ,0, ,6512,4409,4498,8907
7113,0,0,72,จังหวัดสุพรรณบุรี,7210,อำเภอหนองหญ้าไซ,10, ,2,หนองราชวัตร,0, ,6512,2593,2724,5317
7114,0,0,72,จังหวัดสุพรรณบุรี,7210,อำเภอหนองหญ้าไซ,10, ,3,หนองโพธิ์,0, ,6512,3054,3391,6445
7115,0,0,72,จังหวัดสุพรรณบุรี,7210,อำเภอหนองหญ้าไซ,10, ,4,แจงงาม,0, ,6512,3162,3348,6510
7116,0,0,72,จังหวัดสุพรรณบุรี,7210,อำเภอหนองหญ้าไซ,10, ,5,หนองขาม,0, ,6512,4406,4695,9101
7117,0,0,72,จังหวัดสุพรรณบุรี,7210,อำเภอหนองหญ้าไซ,10, ,6,ทัพหลวง,0, ,6512,4927,5037,9964
7118,0,0,72,จังหวัดสุพรรณบุรี,7265,ท้องถิ่นเทศบาลตำบลปากน้ำ,2, ,5,ปากน้ำ,0, ,6512,2132,2344,4476
7119,0,0,72,จังหวัดสุพรรณบุรี,7266,ท้องถิ่นเทศบาลตำบลท้าวอู่ทอง,9, ,1,อู่ทอง,0, ,6512,7640,8096,15736
7120,0,0,72,จังหวัดสุพรรณบุรี,7267,ท้องถิ่นเทศบาลตำบลกระจัน,9, ,13,กระจัน,0, ,6512,3559,3733,7292
7121,0,0,72,จังหวัดสุพรรณบุรี,7268,ท้องถิ่นเทศบาลตำบลบ้านโข้ง,9, ,10,บ้านโข้ง,0, ,6512,4423,4565,8988
7122,0,0,72,จังหวัดสุพรรณบุรี,7269,ท้องถิ่นเทศบาลตำบลเดิมบาง,2, ,2,เดิมบาง,0, ,6512,3117,3585,6702
7123,0,0,72,จังหวัดสุพรรณบุรี,7270,ท้องถิ่นเทศบาลตำบลบางกุ้ง,1, ,15,บางกุ้ง,0, ,6512,909,985,1894
7124,0,0,72,จังหวัดสุพรรณบุรี,7271,ท้องถิ่นเทศบาลตำบลท่าระหัด,1, ,4,ท่าระหัด,0, ,6512,4221,4985,9206
7125,0,0,72,จังหวัดสุพรรณบุรี,7272,ท้องถิ่นเทศบาลตำบลตะค่า,4, ,3,ตะค่า,0, ,6512,2613,2827,5440
7126,0,0,72,จังหวัดสุพรรณบุรี,7273,ท้องถิ่นเทศบาลตำบลบ้านดอน,9, ,4,บ้านดอน,0, ,6512,3646,3873,7519
7127,0,0,72,จังหวัดสุพรรณบุรี,7274,ท้องถิ่นเทศบาลตำบลต้นคราม,4, ,1,โคกคราม,0, ,6512,2575,2853,5428
7128,0,0,72,จังหวัดสุพรรณบุรี,7275,ท้องถิ่นเทศบาลตำบลปลายนา,5, ,6,ปลายนา,0, ,6512,3940,4304,8244
7129,0,0,72,จังหวัดสุพรรณบุรี,7276,ท้องถิ่นเทศบาลตำบลขุนพัดเพ็ง,9, ,2,สระยายโสม,0, ,6512,2668,2696,5364
7130,0,0,72,จังหวัดสุพรรณบุรี,7277,ท้องถิ่นเทศบาลตำบลวังยาง,5, ,9,วังยาง,0, ,6512,3280,3616,6896
7131,0,0,72,จังหวัดสุพรรณบุรี,7278,ท้องถิ่นเทศบาลตำบลเขาดิน,2, ,4,เขาดิน,0, ,6512,2947,3078,6025
7132,0,0,72,จังหวัดสุพรรณบุรี,7279,ท้องถิ่นเทศบาลตำบลหนองหญ้าไซ,10, ,1,หนองหญ้าไซ,0, ,6512,1161,1315,2476
7133,0,0,72,จังหวัดสุพรรณบุรี,7280,ท้องถิ่นเทศบาลตำบลอู่ทอง,9, ,1,อู่ทอง,0, ,6512,3491,3882,7373
7134,0,0,72,จังหวัดสุพรรณบุรี,7281,ท้องถิ่นเทศบาลตำบลสระยายโสม,9, ,2,สระยายโสม,0, ,6512,1330,1474,2804
7135,0,0,72,จังหวัดสุพรรณบุรี,7282,ท้องถิ่นเทศบาลตำบลสามชุก,8, ,1,ย่านยาว,0, ,6512,1173,1330,2503
7136,0,0,72,จังหวัดสุพรรณบุรี,7282,ท้องถิ่นเทศบาลตำบลสามชุก,8, ,3,สามชุก,0, ,6512,4557,5132,9689
7137,0,0,72,จังหวัดสุพรรณบุรี,7282,ท้องถิ่นเทศบาลตำบลสามชุก,8, ,7,กระเสียว,0, ,6512,167,215,382
7138,0,0,72,จังหวัดสุพรรณบุรี,7283,ท้องถิ่นเทศบาลตำบลทุ่งคอก,7, ,12,ทุ่งคอก,0, ,6512,1526,1763,3289
7139,0,0,72,จังหวัดสุพรรณบุรี,7284,ท้องถิ่นเทศบาลตำบลสระกระโจม,6, ,4,สระกระโจม,0, ,6512,1200,1171,2371
7140,0,0,72,จังหวัดสุพรรณบุรี,7285,ท้องถิ่นเทศบาลตำบลดอนเจดีย์,6, ,1,ดอนเจดีย์,0, ,6512,1393,1482,2875
7141,0,0,72,จังหวัดสุพรรณบุรี,7286,ท้องถิ่นเทศบาลตำบลศรีประจันต์,5, ,1,ศรีประจันต์,0, ,6512,1352,1536,2888
7142,0,0,72,จังหวัดสุพรรณบุรี,7286,ท้องถิ่นเทศบาลตำบลศรีประจันต์,5, ,2,บ้านกร่าง,0, ,6512,1262,1434,2696
7143,0,0,72,จังหวัดสุพรรณบุรี,7287,ท้องถิ่นเทศบาลตำบลไผ่กองดิน,4, ,7,ไผ่กองดิน,0, ,6512,807,854,1661
7144,0,0,72,จังหวัดสุพรรณบุรี,7288,ท้องถิ่นเทศบาลตำบลบ้านแหลม,4, ,10,บ้านแหลม,0, ,6512,585,593,1178
7145,0,0,72,จังหวัดสุพรรณบุรี,7289,ท้องถิ่นเทศบาลตำบลบางปลาม้า,4, ,2,บางปลาม้า,0, ,6512,915,947,1862
7146,0,0,72,จังหวัดสุพรรณบุรี,7290,ท้องถิ่นเทศบาลตำบลโคกคราม,4, ,1,โคกคราม,0, ,6512,721,789,1510
7147,0,0,72,จังหวัดสุพรรณบุรี,7291,ท้องถิ่นเทศบาลตำบลด่านช้าง,3, ,1,หนองมะค่าโมง,0, ,6512,1707,1883,3590
7148,0,0,72,จังหวัดสุพรรณบุรี,7291,ท้องถิ่นเทศบาลตำบลด่านช้าง,3, ,2,ด่านช้าง,0, ,6512,1115,1223,2338
7149,0,0,72,จังหวัดสุพรรณบุรี,7292,ท้องถิ่นเทศบาลตำบลบ่อกรุ,2, ,10,บ่อกรุ,0, ,6512,930,1041,1971
7150,0,0,72,จังหวัดสุพรรณบุรี,7293,ท้องถิ่นเทศบาลตำบลนางบวช,2, ,3,นางบวช,0, ,6512,2078,2221,4299
7151,0,0,72,จังหวัดสุพรรณบุรี,7294,ท้องถิ่นเทศบาลตำบลเขาพระ,2, ,1,เขาพระ,0, ,6512,2278,2620,4898
7152,0,0,72,จังหวัดสุพรรณบุรี,7294,ท้องถิ่นเทศบาลตำบลเขาพระ,2, ,2,เดิมบาง,0, ,6512,295,348,643
7153,0,0,72,จังหวัดสุพรรณบุรี,7295,ท้องถิ่นเทศบาลตำบลสวนแตง,1, ,16,ศาลาขาว,0, ,6512,1249,1356,2605
7154,0,0,72,จังหวัดสุพรรณบุรี,7295,ท้องถิ่นเทศบาลตำบลสวนแตง,1, ,17,สวนแตง,0, ,6512,1886,1995,3881
7155,0,0,72,จังหวัดสุพรรณบุรี,7296,ท้องถิ่นเทศบาลตำบลโพธิ์พระยา,1, ,19,โพธิ์พระยา,0, ,6512,1475,1848,3323
7156,0,0,72,จังหวัดสุพรรณบุรี,7297,ท้องถิ่นเทศบาลตำบลท่าเสด็จ,1, ,13,สระแก้ว,0, ,6512,6670,7147,13817
7157,0,0,72,จังหวัดสุพรรณบุรี,7298,ท้องถิ่นเทศบาลเมืองสองพี่น้อง,7, ,1,สองพี่น้อง,0, ,6512,5669,6445,12114
7158,0,0,72,จังหวัดสุพรรณบุรี,7299,ท้องถิ่นเทศบาลเมืองสุพรรณบุรี,1, ,1,ท่าพี่เลี้ยง,0, ,6512,7047,8425,15472
7159,0,0,72,จังหวัดสุพรรณบุรี,7299,ท้องถิ่นเทศบาลเมืองสุพรรณบุรี,1, ,2,รั้วใหญ่,0, ,6512,3064,3488,6552
7160,0,0,72,จังหวัดสุพรรณบุรี,7299,ท้องถิ่นเทศบาลเมืองสุพรรณบุรี,1, ,4,ท่าระหัด,0, ,6512,950,1171,2121
7161,0,0,73,จังหวัดนครปฐม,7301,อำเภอเมืองนครปฐม,1, ,2,บางแขม,0, ,6512,5754,6719,12473
7162,0,0,73,จังหวัดนครปฐม,7301,อำเภอเมืองนครปฐม,1, ,3,พระประโทน,0, ,6512,1663,1797,3460
7163,0,0,73,จังหวัดนครปฐม,7301,อำเภอเมืองนครปฐม,1, ,4,ธรรมศาลา,0, ,6512,3021,2544,5565
7164,0,0,73,จังหวัดนครปฐม,7301,อำเภอเมืองนครปฐม,1, ,5,ตาก้อง,0, ,6512,3329,3545,6874
7165,0,0,73,จังหวัดนครปฐม,7301,อำเภอเมืองนครปฐม,1, ,6,มาบแค,0, ,6512,4141,4539,8680
7166,0,0,73,จังหวัดนครปฐม,7301,อำเภอเมืองนครปฐม,1, ,7,สนามจันทร์,0, ,6512,2317,2633,4950
7167,0,0,73,จังหวัดนครปฐม,7301,อำเภอเมืองนครปฐม,1, ,8,ดอนยายหอม,0, ,6512,2419,2655,5074
7168,0,0,73,จังหวัดนครปฐม,7301,อำเภอเมืองนครปฐม,1, ,9,ถนนขาด,0, ,6512,3760,4225,7985
7169,0,0,73,จังหวัดนครปฐม,7301,อำเภอเมืองนครปฐม,1, ,11,นครปฐม,0, ,6512,6667,7203,13870
7170,0,0,73,จังหวัดนครปฐม,7301,อำเภอเมืองนครปฐม,1, ,12,วังตะกู,0, ,6512,2968,3357,6325
7171,0,0,73,จังหวัดนครปฐม,7301,อำเภอเมืองนครปฐม,1, ,13,หนองปากโลง,0, ,6512,4104,4500,8604
7172,0,0,73,จังหวัดนครปฐม,7301,อำเภอเมืองนครปฐม,1, ,14,สามควายเผือก,0, ,6512,5472,6215,11687
7173,0,0,73,จังหวัดนครปฐม,7301,อำเภอเมืองนครปฐม,1, ,15,ทุ่งน้อย,0, ,6512,2847,3000,5847
7174,0,0,73,จังหวัดนครปฐม,7301,อำเภอเมืองนครปฐม,1, ,16,หนองดินแดง,0, ,6512,2515,2693,5208
7175,0,0,73,จังหวัดนครปฐม,7301,อำเภอเมืองนครปฐม,1, ,17,วังเย็น,0, ,6512,1508,1650,3158
7176,0,0,73,จังหวัดนครปฐม,7301,อำเภอเมืองนครปฐม,1, ,18,โพรงมะเดื่อ,0, ,6512,4717,4936,9653
7177,0,0,73,จังหวัดนครปฐม,7301,อำเภอเมืองนครปฐม,1, ,19,ลำพยา,0, ,6512,4169,4722,8891
7178,0,0,73,จังหวัดนครปฐม,7301,อำเภอเมืองนครปฐม,1, ,20,สระกะเทียม,0, ,6512,3473,3661,7134
7179,0,0,73,จังหวัดนครปฐม,7301,อำเภอเมืองนครปฐม,1, ,21,สวนป่าน,0, ,6512,1668,1803,3471
7180,0,0,73,จังหวัดนครปฐม,7301,อำเภอเมืองนครปฐม,1, ,22,ห้วยจรเข้,0, ,6512,2459,2664,5123
7181,0,0,73,จังหวัดนครปฐม,7301,อำเภอเมืองนครปฐม,1, ,23,ทัพหลวง,0, ,6512,5087,5643,10730
7182,0,0,73,จังหวัดนครปฐม,7301,อำเภอเมืองนครปฐม,1, ,24,หนองงูเหลือม,0, ,6512,4960,5441,10401
7183,0,0,73,จังหวัดนครปฐม,7301,อำเภอเมืองนครปฐม,1, ,25,บ้านยาง,0, ,6512,4478,4668,9146
7184,0,0,73,จังหวัดนครปฐม,7302,อำเภอกำแพงแสน,2, ,1,ทุ่งกระพังโหม,0, ,6512,1911,1873,3784
7185,0,0,73,จังหวัดนครปฐม,7302,อำเภอกำแพงแสน,2, ,2,กระตีบ,0, ,6512,4759,4289,9048
7186,0,0,73,จังหวัดนครปฐม,7302,อำเภอกำแพงแสน,2, ,3,ทุ่งลูกนก,0, ,6512,6600,6778,13378
7187,0,0,73,จังหวัดนครปฐม,7302,อำเภอกำแพงแสน,2, ,4,ห้วยขวาง,0, ,6512,6280,6761,13041
7188,0,0,73,จังหวัดนครปฐม,7302,อำเภอกำแพงแสน,2, ,5,ทุ่งขวาง,0, ,6512,2956,3195,6151
7189,0,0,73,จังหวัดนครปฐม,7302,อำเภอกำแพงแสน,2, ,6,สระสี่มุม,0, ,6512,4941,5365,10306
7190,0,0,73,จังหวัดนครปฐม,7302,อำเภอกำแพงแสน,2, ,7,ทุ่งบัว,0, ,6512,2679,2849,5528
7191,0,0,73,จังหวัดนครปฐม,7302,อำเภอกำแพงแสน,2, ,8,ดอนข่อย,0, ,6512,3815,3965,7780
7192,0,0,73,จังหวัดนครปฐม,7302,อำเภอกำแพงแสน,2, ,9,สระพัฒนา,0, ,6512,3302,3692,6994
7193,0,0,73,จังหวัดนครปฐม,7302,อำเภอกำแพงแสน,2, ,10,ห้วยหมอนทอง,0, ,6512,4262,4628,8890
7194,0,0,73,จังหวัดนครปฐม,7302,อำเภอกำแพงแสน,2, ,11,ห้วยม่วง,0, ,6512,3598,3792,7390
7195,0,0,73,จังหวัดนครปฐม,7302,อำเภอกำแพงแสน,2, ,12,กำแพงแสน,0, ,6512,2750,3518,6268
7196,0,0,73,จังหวัดนครปฐม,7302,อำเภอกำแพงแสน,2, ,13,รางพิกุล,0, ,6512,3124,3315,6439
7197,0,0,73,จังหวัดนครปฐม,7302,อำเภอกำแพงแสน,2, ,14,หนองกระทุ่ม,0, ,6512,2826,2821,5647
7198,0,0,73,จังหวัดนครปฐม,7302,อำเภอกำแพงแสน,2, ,15,วังน้ำเขียว,0, ,6512,4025,4232,8257
7199,0,0,73,จังหวัดนครปฐม,7303,อำเภอนครชัยศรี,3, ,1,นครชัยศรี,0, ,6512,1446,1520,2966
7200,0,0,73,จังหวัดนครปฐม,7303,อำเภอนครชัยศรี,3, ,2,บางกระเบา,0, ,6512,481,527,1008
7201,0,0,73,จังหวัดนครปฐม,7303,อำเภอนครชัยศรี,3, ,3,วัดแค,0, ,6512,918,1000,1918
7202,0,0,73,จังหวัดนครปฐม,7303,อำเภอนครชัยศรี,3, ,4,ท่าตำหนัก,0, ,6512,3385,4058,7443
7203,0,0,73,จังหวัดนครปฐม,7303,อำเภอนครชัยศรี,3, ,5,บางแก้ว,0, ,6512,1566,1751,3317
7204,0,0,73,จังหวัดนครปฐม,7303,อำเภอนครชัยศรี,3, ,6,ท่ากระชับ,0, ,6512,1915,2073,3988
7205,0,0,73,จังหวัดนครปฐม,7303,อำเภอนครชัยศรี,3, ,7,ขุนแก้ว,0, ,6512,3763,4089,7852
7206,0,0,73,จังหวัดนครปฐม,7303,อำเภอนครชัยศรี,3, ,8,ท่าพระยา,0, ,6512,1787,2047,3834
7207,0,0,73,จังหวัดนครปฐม,7303,อำเภอนครชัยศรี,3, ,9,พะเนียด,0, ,6512,1813,2009,3822
7208,0,0,73,จังหวัดนครปฐม,7303,อำเภอนครชัยศรี,3, ,10,บางระกำ,0, ,6512,2325,2548,4873
7209,0,0,73,จังหวัดนครปฐม,7303,อำเภอนครชัยศรี,3, ,11,โคกพระเจดีย์,0, ,6512,2278,2422,4700
7210,0,0,73,จังหวัดนครปฐม,7303,อำเภอนครชัยศรี,3, ,12,ศรีษะทอง,0, ,6512,3371,3738,7109
7211,0,0,73,จังหวัดนครปฐม,7303,อำเภอนครชัยศรี,3, ,13,แหลมบัว,0, ,6512,3478,3774,7252
7212,0,0,73,จังหวัดนครปฐม,7303,อำเภอนครชัยศรี,3, ,14,ศรีมหาโพธิ์,0, ,6512,2092,2176,4268
7213,0,0,73,จังหวัดนครปฐม,7303,อำเภอนครชัยศรี,3, ,15,สัมปทวน,0, ,6512,1795,1966,3761
7214,0,0,73,จังหวัดนครปฐม,7303,อำเภอนครชัยศรี,3, ,16,วัดสำโรง,0, ,6512,856,974,1830
7215,0,0,73,จังหวัดนครปฐม,7303,อำเภอนครชัยศรี,3, ,17,ดอนแฝก,0, ,6512,1452,1584,3036
7216,0,0,73,จังหวัดนครปฐม,7303,อำเภอนครชัยศรี,3, ,18,ห้วยพลู,0, ,6512,1205,1343,2548
7217,0,0,73,จังหวัดนครปฐม,7303,อำเภอนครชัยศรี,3, ,19,วัดละมุด,0, ,6512,2680,2904,5584
7218,0,0,73,จังหวัดนครปฐม,7303,อำเภอนครชัยศรี,3, ,20,บางพระ,0, ,6512,1348,1440,2788
7219,0,0,73,จังหวัดนครปฐม,7303,อำเภอนครชัยศรี,3, ,21,บางแก้วฟ้า,0, ,6512,1436,1540,2976
7220,0,0,73,จังหวัดนครปฐม,7303,อำเภอนครชัยศรี,3, ,22,ลานตากฟ้า,0, ,6512,3968,4548,8516
7221,0,0,73,จังหวัดนครปฐม,7303,อำเภอนครชัยศรี,3, ,23,งิ้วราย,0, ,6512,1352,1594,2946
7222,0,0,73,จังหวัดนครปฐม,7303,อำเภอนครชัยศรี,3, ,24,ไทยาวาส,0, ,6512,1385,1503,2888
7223,0,0,73,จังหวัดนครปฐม,7304,อำเภอดอนตูม,4, ,2,ห้วยพระ,0, ,6512,3997,4162,8159
7224,0,0,73,จังหวัดนครปฐม,7304,อำเภอดอนตูม,4, ,3,ลำเหย,0, ,6512,4790,4961,9751
7225,0,0,73,จังหวัดนครปฐม,7304,อำเภอดอนตูม,4, ,4,ดอนพุทรา,0, ,6512,2491,2612,5103
7226,0,0,73,จังหวัดนครปฐม,7304,อำเภอดอนตูม,4, ,5,บ้านหลวง,0, ,6512,2159,2381,4540
7227,0,0,73,จังหวัดนครปฐม,7304,อำเภอดอนตูม,4, ,6,ดอนรวก,0, ,6512,1982,2061,4043
7228,0,0,73,จังหวัดนครปฐม,7304,อำเภอดอนตูม,4, ,7,ห้วยด้วน,0, ,6512,1839,1924,3763
7229,0,0,73,จังหวัดนครปฐม,7305,อำเภอบางเลน,5, ,1,บางเลน,0, ,6512,3040,3014,6054
7230,0,0,73,จังหวัดนครปฐม,7305,อำเภอบางเลน,5, ,2,บางปลา,0, ,6512,3544,3785,7329
7231,0,0,73,จังหวัดนครปฐม,7305,อำเภอบางเลน,5, ,3,บางหลวง,0, ,6512,3567,3757,7324
7232,0,0,73,จังหวัดนครปฐม,7305,อำเภอบางเลน,5, ,4,บางภาษี,0, ,6512,3884,3979,7863
7233,0,0,73,จังหวัดนครปฐม,7305,อำเภอบางเลน,5, ,5,บางระกำ,0, ,6512,2571,2692,5263
7234,0,0,73,จังหวัดนครปฐม,7305,อำเภอบางเลน,5, ,6,บางไทรป่า,0, ,6512,2108,2092,4200
7235,0,0,73,จังหวัดนครปฐม,7305,อำเภอบางเลน,5, ,7,หินมูล,0, ,6512,2916,3061,5977
7236,0,0,73,จังหวัดนครปฐม,7305,อำเภอบางเลน,5, ,8,ไทรงาม,0, ,6512,2601,2556,5157
7237,0,0,73,จังหวัดนครปฐม,7305,อำเภอบางเลน,5, ,9,ดอนตูม,0, ,6512,2553,2588,5141
7238,0,0,73,จังหวัดนครปฐม,7305,อำเภอบางเลน,5, ,10,นิลเพชร,0, ,6512,2528,2602,5130
7239,0,0,73,จังหวัดนครปฐม,7305,อำเภอบางเลน,5, ,11,บัวปากท่า,0, ,6512,2189,2196,4385
7240,0,0,73,จังหวัดนครปฐม,7305,อำเภอบางเลน,5, ,12,คลองนกกระทุง,0, ,6512,1716,1853,3569
7241,0,0,73,จังหวัดนครปฐม,7305,อำเภอบางเลน,5, ,13,นราภิรมย์,0, ,6512,2802,2869,5671
7242,0,0,73,จังหวัดนครปฐม,7305,อำเภอบางเลน,5, ,14,ลำพญา,0, ,6512,1266,1308,2574
7243,0,0,73,จังหวัดนครปฐม,7305,อำเภอบางเลน,5, ,15,ไผ่หูช้าง,0, ,6512,2250,2372,4622
7244,0,0,73,จังหวัดนครปฐม,7306,อำเภอสามพราน,6, ,1,ท่าข้าม,0, ,6512,5003,5500,10503
7245,0,0,73,จังหวัดนครปฐม,7306,อำเภอสามพราน,6, ,2,ทรงคนอง,0, ,6512,3111,3476,6587
7246,0,0,73,จังหวัดนครปฐม,7306,อำเภอสามพราน,6, ,3,หอมเกร็ด,0, ,6512,3952,4428,8380
7247,0,0,73,จังหวัดนครปฐม,7306,อำเภอสามพราน,6, ,5,บางเตย,0, ,6512,3311,3845,7156
7248,0,0,73,จังหวัดนครปฐม,7306,อำเภอสามพราน,6, ,6,สามพราน,0, ,6512,2720,3070,5790
7249,0,0,73,จังหวัดนครปฐม,7306,อำเภอสามพราน,6, ,7,บางช้าง,0, ,6512,3975,4350,8325
7250,0,0,73,จังหวัดนครปฐม,7306,อำเภอสามพราน,6, ,9,ท่าตลาด,0, ,6512,5450,6141,11591
7251,0,0,73,จังหวัดนครปฐม,7306,อำเภอสามพราน,6, ,11,คลองใหม่,0, ,6512,4717,5010,9727
7252,0,0,73,จังหวัดนครปฐม,7306,อำเภอสามพราน,6, ,12,ตลาดจินดา,0, ,6512,3844,4100,7944
7253,0,0,73,จังหวัดนครปฐม,7306,อำเภอสามพราน,6, ,13,คลองจินดา,0, ,6512,5319,5885,11204
7254,0,0,73,จังหวัดนครปฐม,7306,อำเภอสามพราน,6, ,14,ยายชา,0, ,6512,3734,4345,8079
7255,0,0,73,จังหวัดนครปฐม,7306,อำเภอสามพราน,6, ,15,บ้านใหม่,0, ,6512,2149,2309,4458
